540320
71369
171150
295466
70184
228212
132677
53031
131505
74579
50701
418113
58661
96483
24854
224094
127845
87432
152163
2039536
52894
152027
242680
48798
69516
165663
320521
42160
41886
45912
184339
484523
67570
129906
204114
152990
2142276
295021
247146
382765
437302
287618
434556
209531
273880
328896
291957
166286
255755
284746
183190
136684
29509
24425
546190
69402
196367
278707
142293
116002
137217
322824
71925
118110
183749
1309330
161189
176200
564191
210753
221643
621431
566866
411976
312039
191024
139001
219825
264258
87256
416327
209338
109932
130425
68036
329372
303511
991188
220397
130789
104024
43606
40684
121544
88076
135122
82584
199627
57830
261938
360892
295210
55898
24464
380844
137423
72040
206719
105567
101325
84702
124695
186943
62495
134136
3351112
117025
240714
266167
145375
217522
109684
313474
62671
42445
222867
96702
56670
95365
56885
90320
534139
99891
332679
72447
39041
140534
62755
114267
64984
52508
51304
61526
97680
118828
62935
134027
229795
84040
288836
1030764
129077
116056
167971
181850
126683
70696
84034
115888
39132
73896
121531
63704
119735
93423
53596
116488
164827
502669
108561
53980
142023
132745
1034615
82425
307642
162029
314603
212556
443991
134212
180017
852171
273729
253176
442117
216390
535768
215580
559290
165830
3259055
265662
89487
79632
171228
92320
175127
410798
37377
146573
301464
66858
1140682
284396
124552
156182
68509
62947
160288
108725
114247
91144
46840
54701
89663
835816
155327
123628
286118
114824
178311
454405
167118
171646
171236
286781
373298
326824
249359
990038
99393
298180
309450
414965
308410
115524
212070
539858
3458571
187398
254192
507347
97826
371379
235970
626807
197868
263185
1020642
727913
148800
217618
274092
247487
210771
164903
601867
42669
68624
82707
197507
156418
83123
179658
266651
118762
143348
820245
197700
253241
179512
346024
204412
96839
150701
165172
393875
84605
123379
4772562
379237
61411
173797
247251
130963
81520
415696
63208
526781
253421
149404
81643
483473
152171
111762
125981
226412
265777
225356
441060
342055
326425
140170
208293
73870
189193
149669
182696
221989
187147
273814
221585
275986
269650
728602
216590
89244
124110
199711
54378
185949
308523
132069
104527
1565393
185114
158303
332189
75442
195119
122374
587975
261540
155644
62963
233245
29505
162372
538470
680011
175182
207044
163707
479914
109824
223733
11601307
149197
104623
139475
763534
221465
46367
65337
79222
135466
211389
95710
386704
408199
1032547
106345
181710
256560
257531
160220
561705
346342
178434
207410
502149
308777
242577
578595
556085
183561
409370
382879
2630893
178917
116149
158607
573368
109773
330285
263861
289917
240465
191603
257318
135067
189228
1323847
633273
498171
68863
1415146
402133
26281
70392
281779
243592
218798
1774846
453561
1347337
986998
13804831
1316402
1471013
270794
265092
142433
116751
217374
183911
82539
34695
540477
286984
724570
46358
137649
71173
176281
122552
77359
98859
158999
100299
429981
377780
432978
408800
95292
242411
159424
75735
378086
90369
128327
97449
116691
62312
29041
49446
3060332
265392
89531
174732
405066
152465
326459
141990
243739
126395
842709
122626
284115
204894
677376
570947
55763
91907
878260
23928
374859
369398
180808
157276
143794
174605
211653
60636
66065
196971
183920
159953
327703
150223
42221
71490
127249
157337
769617
110682
363016
63240
320312
305560
152969
202517
296581
143608
3628029
341119
130448
364249
184948
173808
116423
482915
53154
259638
138692
105407
117174
873851
60309
76468
156246
88371
105254
500919
226333
137668
99141
143650
89344
75635
191228
173189
32896
112238
99416
65247
67774
144911
107434
32760
30891
851587
132178
83655
54507
275707
34066
76701
88389
55451
231426
62684
231239
540220
59086
109519
2116730
107311
1052411
446433
113566
361323
93214
147276
110809
2570160
